country_id_alp3,year,value
brn,2002,5843329108
brn,2003,6557333085
brn,2004,7872333215
brn,2005,9531402848
brn,2006,11470703002
brn,2007,12247694247
brn,2008,14393099069
brn,2009,10732366286
brn,2010,13707370737
brn,2011,18525319978
brn,2012,19047940301
brn,2013,18093829923
brn,2014,17098342541
brn,2015,12930394938
brn,2016,11400854268
brn,2017,12128104859
brn,2018,13567351175
brn,2019,13469422959
brn,2020,12005825770
btn,1980,128717411
btn,1981,139150441
btn,1982,141366534
btn,1983,156687192
btn,1984,160459971
btn,1985,163272315
btn,1986,191230747
btn,1987,242770862
btn,1988,272241005
btn,1989,264725207
btn,1990,287658184
btn,1991,240319996
btn,1992,240215764
btn,1993,225998091
btn,1994,258985598
btn,1995,290464801
btn,1996,303435518
btn,1997,352260953
btn,1998,363452787
btn,1999,399268802
btn,2000,424464090
btn,2001,461444514
btn,2002,520849552
btn,2003,604041958
btn,2004,682523857
btn,2005,796938120
btn,2006,874989896
btn,2007,1168308517
btn,2008,1227808791
btn,2009,1234014292
btn,2010,1547991318
btn,2011,1777101317
btn,2012,1781281282
btn,2013,1756215665
btn,2014,1907090813
btn,2015,2003598213
btn,2016,2158972129
btn,2017,2450364928
btn,2018,2446866405
btn,2019,2535657069
btn,2020,2315437338
bwa,1960,30412309
bwa,1961,32902337
bwa,1962,35643208
bwa,1963,38091151
bwa,1964,41613969
bwa,1965,45790870
bwa,1966,51464435
bwa,1967,58646444
bwa,1968,66248257
bwa,1969,77356914
bwa,1970,96245114
bwa,1971,127456485
bwa,1972,164466874
bwa,1973,244129088
bwa,1974,306033848
bwa,1975,355172414
bwa,1976,372010120
bwa,1977,451603325
bwa,1978,590376721
bwa,1979,819877301
bwa,1980,1060923829
bwa,1981,1073861599
bwa,1982,1014907255
bwa,1983,1172258182
bwa,1984,1240796365
bwa,1985,1114764007
bwa,1986,1392634772
bwa,1987,1965274882
bwa,1988,2644536804
bwa,1989,3083800685
bwa,1990,3790567052
bwa,1991,3942792837
bwa,1992,4146513722
bwa,1993,4160086253
bwa,1994,4259330999
bwa,1995,4730611067
bwa,1996,4847752843
bwa,1997,5020214747
bwa,1998,4790458837
bwa,1999,5484257417
bwa,2000,5788329609
bwa,2001,5489608300
bwa,2002,5438857107
bwa,2003,7511582173
bwa,2004,8957467707
bwa,2005,9918907108
bwa,2006,10137883299
bwa,2007,10939053365
bwa,2008,10945070442
bwa,2009,10267133178
bwa,2010,12786654498
bwa,2011,15351972361
bwa,2012,14380004175
bwa,2013,14901750991
bwa,2014,15654660710
bwa,2015,13578754072
bwa,2016,15082578065
bwa,2017,16088437675
bwa,2018,16914245098
bwa,2019,16593720656
bwa,2020,15061922802
caf,1960,112155599
caf,1961,123134584
caf,1962,124482749
caf,1963,129379098
caf,1964,142025069
caf,1965,150574816
caf,1966,157930042
caf,1967,163820539
caf,1968,191767437
caf,1969,188039191
caf,1970,189106555
caf,1971,201450768
caf,1972,230317908
caf,1973,271183061
caf,1974,281398668
caf,1975,378660016
caf,1976,451152450
caf,1977,507298121
caf,1978,610578524
caf,1979,700764893
caf,1980,797048029
caf,1981,694803503
caf,1982,748312284
caf,1983,658679395
caf,1984,637820621
caf,1985,864849765
caf,1986,1122265026
caf,1987,1200991826
caf,1988,1264899368
caf,1989,1233930277
caf,1990,1440711396
caf,1991,1377375031
caf,1992,1411917558
caf,1993,1278781167
caf,1994,851174351
caf,1995,1115389732
caf,1996,1007791186
caf,1997,937741468
caf,1998,967338349
caf,1999,999477511
caf,2000,914500299
caf,2001,931833303
caf,2002,991387870
caf,2003,1139754799
caf,2004,1270080251
caf,2005,1337362392
caf,2006,1460561215
caf,2007,1697565949
caf,2008,1985240986
caf,2009,2059094048
caf,2010,2142591376
caf,2011,2437982840
caf,2012,2510126699
caf,2013,1691544192
caf,2014,1894813505
caf,2015,1695825708
caf,2016,1825018191
caf,2017,2072349794
caf,2018,2220978978
caf,2019,2220307369
caf,2020,2380087758
can,1960,40461721693
can,1961,40934952064
can,1962,42227447632
can,1963,45029988561
can,1964,49377522897
can,1965,54515179581
can,1966,61088384037
can,1967,65668655501
can,1968,71829810520
can,1969,79148411662
can,1970,87896095320
can,1971,99271961775
can,1972,113082820487
can,1973,131321858814
can,1974,160408697342
can,1975,173834029689
can,1976,206575564909
can,1977,211612157029
can,1978,218632867537
can,1979,243072102612
can,1980,273853826548
can,1981,306214863625
can,1982,313506525087
can,1983,340547711782
can,1984,355372558104
can,1985,364756499451
can,1986,377437927312
can,1987,431316742081
can,1988,507354351182
can,1989,565055743243
can,1990,593929550908
can,1991,610328183643
can,1992,592387689253
can,1993,577170761956
can,1994,578139279438
can,1995,604031623433
can,1996,628546387972
can,1997,654986999856
can,1998,634000000000
can,1999,678412196271
can,2000,744773415932
can,2001,738981792355
can,2002,760649334098
can,2003,895540646635
can,2004,1026690238278
can,2005,1173108598779
can,2006,1319264809591
can,2007,1468820407783
can,2008,1552989690722
can,2009,1374625142157
can,2010,1617343367486
can,2011,1793326630175
can,2012,1828366481522
can,2013,1846597421835
can,2014,1805749878440
can,2015,1556508816217
can,2016,1527994741907
can,2017,1649265644244
can,2018,1725329192783
can,2019,1742015045482
can,2020,1645423407568
che,1960,9522746719
che,1961,10712712465
che,1962,11879982759
che,1963,13063643796
che,1964,14480556572
che,1965,15346741670
che,1966,16480058705
che,1967,17740013179
che,1968,18942729779
che,1969,20524886616
che,1980,122660905890
che,1981,112339195092
che,1982,115140108851
che,1983,114730757467
che,1984,109547355833
che,1985,111073640470
che,1986,159223703930
che,1987,199403912956
che,1988,215721878630
che,1989,208280848463
che,1990,265987061618
che,1991,269127820781
che,1992,280156819798
che,1993,272466458446
che,1994,301628489435
che,1995,353132515011
che,1996,340471241909
che,1997,295121356715
che,1998,303882354118
che,1999,298520480628
che,2000,279841151705
che,2001,287226531169
che,2002,310175772488
che,2003,363063293978
che,2004,405531321271
che,2005,420544947800
che,2006,443801905408
che,2007,493537376708
che,2008,570304197212
che,2009,558199868578
che,2010,603434493403
che,2011,722038242135
che,2012,692109693987
che,2013,712748124223
che,2014,734396591037
che,2015,702149580771
che,2016,695600652899
che,2017,704478516964
che,2018,735539301553
che,2019,731767398053
che,2020,752248045730
chl,1960,4110000000
chl,1961,4609727273
chl,1962,5416272727
chl,1963,5668187500
chl,1964,5982347826
chl,1965,6026593750
chl,1966,7072641026
chl,1967,7013196078
chl,1968,7167086957
chl,1969,8377093023
chl,1970,9126309735
chl,1971,10884114754
chl,1972,11853817308
chl,1973,16836261173
chl,1974,16210404184
chl,1975,7622217352
chl,1976,10341925249
chl,1977,13962893422
chl,1978,15989933708
chl,1979,21803696985
chl,1980,29036709872
chl,1981,34509878044
chl,1982,25325893206
chl,1983,20355959237
chl,1984,19622527480
chl,1985,17702885394
chl,1986,18891048819
chl,1987,22255407685
chl,1988,26040229793
chl,1989,29885685143
chl,1990,33113887818
chl,1991,37834793730
chl,1992,45964327559
chl,1993,49297773130
chl,1994,57008425296
chl,1995,73447063319
chl,1996,78039572222
chl,1997,84952360922
chl,1998,81577430181
chl,1999,75173794497
chl,2000,77860932152
chl,2001,70979923960
chl,2002,69736811435
chl,2003,75643459840
chl,2004,99210392858
chl,2005,122964812046
chl,2006,154788024806
chl,2007,173605968179
chl,2008,179638496278
chl,2009,172389498445
chl,2010,218537551220
chl,2011,252251992030
chl,2012,267122320057
chl,2013,278384332694
chl,2014,260541637328
chl,2015,243919079437
chl,2016,250440149691
chl,2017,277034675516
chl,2018,297571693064
chl,2019,279385487344
chl,2020,252940023046
chn,1960,59716467625
chn,1961,50056868958
chn,1962,47209359006
chn,1963,50706799903
chn,1964,59708343489
chn,1965,70436266147
chn,1966,76720285970
chn,1967,72881631327
chn,1968,70846535056
chn,1969,79705906247
chn,1970,92602973434
chn,1971,99800958648
chn,1972,113687586299
chn,1973,138544284709
chn,1974,144182133388
chn,1975,163431551780
chn,1976,153940455342
chn,1977,174938098827
chn,1978,149540752829
chn,1979,178280594413
chn,1980,191149211575
chn,1981,195866382433
chn,1982,205089699859
chn,1983,230686747153
chn,1984,259946510957
chn,1985,309488028133
chn,1986,300758100107
chn,1987,272972974765
chn,1988,312353631208
chn,1989,347768051312
chn,1990,360857912566
chn,1991,383373318084
chn,1992,426915712716
chn,1993,444731282436
chn,1994,564324670008
chn,1995,734547898224
chn,1996,863746717507
chn,1997,961603952954
chn,1998,1029043097559
chn,1999,1093997267277
chn,2000,1211346869600
chn,2001,1339395718863
chn,2002,1470550015078
chn,2003,1660287965664
chn,2004,1955347004966
chn,2005,2285965892364
chn,2006,2752131773359
chn,2007,3550342737010
chn,2008,4594307032668
chn,2009,5101703073089
chn,2010,6087163874511
chn,2011,7551500124197
chn,2012,8532229986994
chn,2013,9570406235660
chn,2014,10475682920598
chn,2015,11061553079872
chn,2016,11233276536745
chn,2017,12310409370894
chn,2018,13894817549380
chn,2019,14279937467431
chn,2020,14722730697890
civ,1960,546203562
civ,1961,618245639
civ,1962,645284345
civ,1963,761047046
civ,1964,921063266
civ,1965,919771356
civ,1966,1024103034
civ,1967,1082922892
civ,1968,1281281246
civ,1969,1361360157
civ,1970,1455482990
civ,1971,1584128262
civ,1972,1849400600
civ,1973,2508421235
civ,1974,3070151901
civ,1975,3893839190
civ,1976,4662053708
civ,1977,6265067858
civ,1978,7900524898
civ,1979,9142935858
civ,1980,10175615442
civ,1981,8432588484
civ,1982,7567109767
civ,1983,6838185419
civ,1984,6841638715
civ,1985,6977650069
civ,1986,9158302205
civ,1987,10087653189
civ,1988,10255170460
civ,1989,9757410614
civ,1990,10795850107
civ,1991,10492628915
civ,1992,11152971316
civ,1993,11045759469
civ,1994,8313557450
civ,1995,11000146839
civ,1996,18071153890
civ,1997,18047557172
civ,1998,19619653924
civ,1999,18870992456
civ,2000,16577533355
civ,2001,16810536884
civ,2002,18054384023
civ,2003,21251755294
civ,2004,23510577108
civ,2005,24036917017
civ,2006,25281414473
civ,2007,28760092035
civ,2008,34078243426
civ,2009,33886814907
civ,2010,34936305297
civ,2011,36693712825
civ,2012,36302305578
civ,2013,42760237561
civ,2014,48843008580
civ,2015,45814637971
civ,2016,47964234560
civ,2017,51588158718
civ,2018,58011466451
civ,2019,58539424930
civ,2020,61348579465
cmr,1960,614206071
cmr,1961,652777614
cmr,1962,694247726
cmr,1963,718320701
cmr,1964,776650126
cmr,1965,814083378
cmr,1966,851112663
cmr,1967,936175405
cmr,1968,1046191192
cmr,1969,1100551379
cmr,1970,1151217147
cmr,1971,1236941201
cmr,1972,1498252050
cmr,1973,1901393216
cmr,1974,2157415246
cmr,1975,2857037371
cmr,1976,2898089929
cmr,1977,3394663844
cmr,1978,4662851757
cmr,1979,5919004207
cmr,1980,6674567625
cmr,1981,6610937473
cmr,1982,6611255018
cmr,1983,6870200659
cmr,1984,7311937457
cmr,1985,8544809794
cmr,1986,11857056336
cmr,1987,13049658331
cmr,1988,12236058143
cmr,1989,11012566161
cmr,1990,12314482085
cmr,1991,11840192674
cmr,1992,12071775381
cmr,1993,16181813512
cmr,1994,8902446188
cmr,1995,10864773037
cmr,1996,11093539497
cmr,1997,10789457915
cmr,1998,11298144512
cmr,1999,11565827386
cmr,2000,10566578953
cmr,2001,10953485244
cmr,2002,12417251816
cmr,2003,15970315751
cmr,2004,18826215278
cmr,2005,19509850837
cmr,2006,20910513975
cmr,2007,23928251334
cmr,2008,27715144580
cmr,2009,27932971683
cmr,2010,27507499709
cmr,2011,30630912185
cmr,2012,30155064574
cmr,2013,33728622819
cmr,2014,36386546918
cmr,2015,32210232912
cmr,2016,33814337900
cmr,2017,36098550142
cmr,2018,39973839065
cmr,2019,39670977333
cmr,2020,40804449726
cod,1960,3359404118
cod,1961,3086746857
cod,1962,3779841429
cod,1963,6213185743
cod,1964,2881545273
cod,1965,4043901818
cod,1966,4532660182
cod,1967,3384063372
cod,1968,3909780539
cod,1969,5032434970
cod,1970,4877684910
cod,1971,5594770359
cod,1972,6173712814
cod,1973,7870239461
cod,1974,9596960180
cod,1975,10237343174
cod,1976,9648583225
cod,1977,12344424764
cod,1978,15372608002
cod,1979,15068422236
cod,1980,14394927495
cod,1981,12537821038
cod,1982,13651667371
cod,1983,11006712650
cod,1984,7857729193
cod,1985,7195042616
cod,1986,8095367168
cod,1987,7661625473
cod,1988,8861299977
cod,1989,9021862775
cod,1990,9349764580
cod,1991,9633911368
cod,1992,8227200892
cod,1993,10706246371
cod,1994,5840529412
cod,1995,5647034188
cod,1996,5772020526
cod,1997,6091061291
cod,1998,6215716712
cod,1999,4711259427
cod,2000,19088046306
cod,2001,7438189100
cod,2002,8728038525
cod,2003,8937567060
cod,2004,10297483481
cod,2005,11964484668
cod,2006,14451902468
cod,2007,16737071816
cod,2008,19788515874
cod,2009,18648373312
cod,2010,21565720044
cod,2011,25839749199
cod,2012,29306235826
cod,2013,32679745298
cod,2014,35909040266
cod,2015,37917704900
cod,2016,37134799975
cod,2017,38019265626
cod,2018,47146004587
cod,2019,50400747050
cod,2020,48716960860
cog,1960,131731863
cog,1961,151675739
cog,1962,166521240
cog,1963,172233431
cog,1964,185693725
cog,1965,198318064
cog,1966,220613582
cog,1967,237397428
cog,1968,251247458
cog,1969,265040036
cog,1970,274960700
cog,1971,322128019
cog,1972,410669263
cog,1973,541973362
cog,1974,585364635
cog,1975,767102679
cog,1976,754549601
cog,1977,765224031
cog,1978,878771771
cog,1979,1198749666
cog,1980,1705796850
cog,1981,1993512326
cog,1982,2160640567
cog,1983,2097274290
cog,1984,2193581366
cog,1985,2160872541
cog,1986,1849268215
cog,1987,2297753649
cog,1988,2212536313
cog,1989,2389593022
cog,1990,2798746051
cog,1991,2724853593
cog,1992,2933222714
cog,1993,2684323424
cog,1994,1769365425
cog,1995,2116003978
cog,1996,2540697688
cog,1997,2322718991
cog,1998,1949481297
cog,1999,2353909564
cog,2000,3227927593
cog,2001,2796704577
cog,2002,3034251042
cog,2003,3503723245
cog,2004,4656975223
cog,2005,6647357442
cog,2006,8065134528
cog,2007,8771102025
cog,2008,11602893043
cog,2009,9684321633
cog,2010,13135580695
cog,2011,15634897273
cog,2012,17693924573
cog,2013,17953617927
cog,2014,17889079958
cog,2015,11885478502
cog,2016,10215989995
cog,2017,11090177747
cog,2018,13670036996
cog,2019,12750339023
cog,2020,10187122341
col,1960,4031152977
col,1961,4540447761
col,1962,4955543963
col,1963,4836166667
col,1964,5973366667
col,1965,5760761905
col,1966,5428518519
col,1967,5825170438
col,1968,5960212869
col,1969,6450175214
col,1970,7198360460
col,1971,7820380971
col,1972,8671358733
col,1973,10315760000
col,1974,12370029584
col,1975,13098633902
col,1976,15341403660
col,1977,19470960619
col,1978,23263511958
col,1979,27940411250
col,1980,33400735644
col,1981,36388366869
col,1982,38968039722
col,1983,38729822782
col,1984,38253120738
col,1985,34894411352
col,1986,34942489684
col,1987,36373307085
col,1988,39212550050
col,1989,39540080200
col,1990,47844090710
col,1991,49175565911
col,1992,58418985443
col,1993,66446804803
col,1994,81703500846
col,1995,92507279383
col,1996,97160109278
col,1997,106659508271
col,1998,98443739941
col,1999,86186158685
col,2000,99886577331
col,2001,98211749596
col,2002,97963003805
col,2003,94641378693
col,2004,117081522350
col,2005,145619191582
col,2006,161618581266
col,2007,206181826825
col,2008,242186950901
col,2009,232397835678
col,2010,286563105192
col,2011,334943871932
col,2012,370921320484
col,2013,382116126449
col,2014,381112119657
col,2015,293481748241
col,2016,282825009887
col,2017,311883730690
col,2018,334198214706
col,2019,323429888934
col,2020,271437596294
com,1980,212218226
com,1981,196349968
com,1982,184008996
com,1983,191621958
com,1984,184697210
com,1985,196726077
com,1986,279197697
com,1987,337525871
com,1988,356500027
com,1989,341476764
com,1990,429622148
com,1991,424108797
com,1992,457388579
com,1993,452881443
com,1994,319189200
com,1995,398461790
com,1996,396053798
com,1997,364445590
com,1998,370106776
com,1999,382454990
com,2000,351136568
com,2001,378512003
com,2002,425964697
com,2003,546885185
com,2004,633706149
com,2005,653845123
com,2006,698431828
com,2007,795673128
com,2008,915659193
com,2009,905341091
com,2010,907978724
com,2011,1023086184
com,2012,1015843369
com,2013,1116224161
com,2014,1149587652
com,2015,966029542
com,2016,1012835518
com,2017,1077439663
com,2018,1188797575
com,2019,1192559739
com,2020,1235400352
cpv,1980,142246876
cpv,1981,139468115
cpv,1982,140630759
cpv,1983,138476239
cpv,1984,132019065
cpv,1985,137728155
cpv,1986,190651208
cpv,1987,235253172
cpv,1988,264308140
cpv,1989,267448513
cpv,1990,306891107
cpv,1991,319827059
cpv,1992,357160985
cpv,1993,490417390
cpv,1994,406580652
cpv,1995,487148994
cpv,1996,501979069
cpv,1997,490608658
cpv,1998,521910561
cpv,1999,592416703
cpv,2000,539227278
cpv,2001,563024383
cpv,2002,620974660
cpv,2003,813963830
cpv,2004,924318491
cpv,2005,971977088
cpv,2006,1107891063
cpv,2007,1513933983
cpv,2008,1789333749
cpv,2009,1711817182
cpv,2010,1664310770
cpv,2011,1865915544
cpv,2012,1741809809
cpv,2013,1850470042
cpv,2014,1859898513
cpv,2015,1596800287
cpv,2016,1662998678
cpv,2017,1768319144
cpv,2018,1966503223
cpv,2019,1981845741
cpv,2020,1703698677
cri,1960,507513830
cri,1961,490325182
cri,1962,479180824
cri,1963,511902137
cri,1964,542578367
cri,1965,592981162
cri,1966,647305630
cri,1967,699456619
cri,1968,773841494
cri,1969,853630204
cri,1970,984830158
cri,1971,1077152902
cri,1972,1238251696
cri,1973,1528916185
cri,1974,1666544754
cri,1975,1960863466
cri,1976,2412555426
cri,1977,3072427013
cri,1978,3523208810
cri,1979,4035519323
cri,1980,4831447001
cri,1981,2623807074
cri,1982,2606621255
cri,1983,3146770104
cri,1984,3660476459
cri,1985,3919203960
cri,1986,4418983871
cri,1987,4532952047
cri,1988,4614629898
cri,1989,5251025767
cri,1990,5711687787
cri,1991,7196276092
cri,1992,8564044017
cri,1993,9582866263
cri,1994,10486784805
cri,1995,11578594260
cri,1996,11678424507
cri,1997,12614602382
cri,1998,13684255947
cri,1999,14254866281
cri,2000,15013629659
cri,2001,15976174337
cri,2002,16578820687
cri,2003,17271760507
cri,2004,18610594846
cri,2005,20040642477
cri,2006,22715540324
cri,2007,26884700345
cri,2008,30801744881
cri,2009,30745712007
cri,2010,37658614803
cri,2011,42762617082
cri,2012,47231651863
cri,2013,50949672206
cri,2014,52016408951
cri,2015,56441917653
cri,2016,58847016045
cri,2017,60516043590
cri,2018,62420165100
cri,2019,64072870932
cri,2020,61846895121
cub,1970,5693005200
cub,1971,6914658400
cub,1972,8135150892
cub,1973,9987709650
cub,1974,11405957317
cub,1975,13027415244
cub,1976,13789579903
cub,1977,14206158675
cub,1978,17844705325
cub,1979,19584443288
cub,1980,19912889861
cub,1981,20150254096
cub,1982,20953510235
cub,1983,22204940512
cub,1984,24039383608
cub,1985,22920490774
cub,1986,24226574634
cub,1987,25213935012
cub,1988,27458999472
cub,1989,27023468666
cub,1990,28645436569
cub,1991,24316556026
cub,1992,22085858243
cub,1993,22367254865
cub,1994,28448326757
cub,1995,30429803651
cub,1996,25017368700
cub,1997,25365908100
cub,1998,25736331200
cub,1999,28364615200
cub,2000,30565400000
cub,2001,31682400000
cub,2002,33590500000
cub,2003,35901200000
cub,2004,38203000000
cub,2005,42643836100
cub,2006,52742800000
cub,2007,58603900000
cub,2008,60806300000
cub,2009,62080000000
cub,2010,64328000000
cub,2011,68990000000
cub,2012,73141000000
cub,2013,77148000000
cub,2014,80656000000
cub,2015,87133000000
cub,2016,91370000000
cub,2017,96851000000
cub,2018,100050000000
cub,2019,103428000000
cub,2020,107352000000
cyp,1975,489914761
cyp,1976,576090074
cyp,1977,734887974
cyp,1978,964026512
cyp,1979,1288715210
cyp,1980,2154311277
cyp,1981,2087496374
cyp,1982,2159242417
cyp,1983,2160364071
cyp,1984,2278248953
